iso_code,Location,Date,Total cases,New cases,Total deaths,New deaths,Total tests
KHM,Cambodia,1/27/2020,1,1,,,
KHM,Cambodia,1/28/2020,1,0,,,
KHM,Cambodia,1/29/2020,1,0,,,
KHM,Cambodia,1/30/2020,1,0,,,
KHM,Cambodia,1/31/2020,1,0,,,
KHM,Cambodia,2/1/2020,1,0,,,
KHM,Cambodia,2/2/2020,1,0,,,
KHM,Cambodia,2/3/2020,1,0,,,
KHM,Cambodia,2/4/2020,1,0,,,
KHM,Cambodia,2/5/2020,1,0,,,
KHM,Cambodia,2/6/2020,1,0,,,
KHM,Cambodia,2/7/2020,1,0,,,
KHM,Cambodia,2/8/2020,1,0,,,
KHM,Cambodia,2/9/2020,1,0,,,
KHM,Cambodia,2/10/2020,1,0,,,
KHM,Cambodia,2/11/2020,1,0,,,
KHM,Cambodia,2/12/2020,1,0,,,
KHM,Cambodia,2/13/2020,1,0,,,
KHM,Cambodia,2/14/2020,1,0,,,
KHM,Cambodia,2/15/2020,1,0,,,
KHM,Cambodia,2/16/2020,1,0,,,
KHM,Cambodia,2/17/2020,1,0,,,
KHM,Cambodia,2/18/2020,1,0,,,
KHM,Cambodia,2/19/2020,1,0,,,
KHM,Cambodia,2/20/2020,1,0,,,
KHM,Cambodia,2/21/2020,1,0,,,
KHM,Cambodia,2/22/2020,1,0,,,
KHM,Cambodia,2/23/2020,1,0,,,
KHM,Cambodia,2/24/2020,1,0,,,
KHM,Cambodia,2/25/2020,1,0,,,
KHM,Cambodia,2/26/2020,1,0,,,
KHM,Cambodia,2/27/2020,1,0,,,
KHM,Cambodia,2/28/2020,1,0,,,
KHM,Cambodia,2/29/2020,1,0,,,
KHM,Cambodia,3/1/2020,1,0,,,
KHM,Cambodia,3/2/2020,1,0,,,
KHM,Cambodia,3/3/2020,1,0,,,
KHM,Cambodia,3/4/2020,1,0,,,
KHM,Cambodia,3/5/2020,1,0,,,
KHM,Cambodia,3/6/2020,1,0,,,
KHM,Cambodia,3/7/2020,1,0,,,
KHM,Cambodia,3/8/2020,2,1,,,
KHM,Cambodia,3/9/2020,2,0,,,
KHM,Cambodia,3/10/2020,2,0,,,
KHM,Cambodia,3/11/2020,3,1,,,
KHM,Cambodia,3/12/2020,3,0,,,
KHM,Cambodia,3/13/2020,5,2,,,
KHM,Cambodia,3/14/2020,7,2,,,
KHM,Cambodia,3/15/2020,7,0,,,
KHM,Cambodia,3/16/2020,7,0,,,
KHM,Cambodia,3/17/2020,33,26,,,
KHM,Cambodia,3/18/2020,35,2,,,
KHM,Cambodia,3/19/2020,37,2,,,
KHM,Cambodia,3/20/2020,51,14,,,
KHM,Cambodia,3/21/2020,53,2,,,
KHM,Cambodia,3/22/2020,84,31,,,
KHM,Cambodia,3/23/2020,87,3,,,
KHM,Cambodia,3/24/2020,91,4,,,
KHM,Cambodia,3/25/2020,96,5,,,
KHM,Cambodia,3/26/2020,96,0,,,
KHM,Cambodia,3/27/2020,99,3,,,
KHM,Cambodia,3/28/2020,99,0,,,
KHM,Cambodia,3/29/2020,103,4,,,
KHM,Cambodia,3/30/2020,107,4,,,
KHM,Cambodia,3/31/2020,109,2,,,
KHM,Cambodia,4/1/2020,109,0,,,
KHM,Cambodia,4/2/2020,110,1,,,
KHM,Cambodia,4/3/2020,114,4,,,
KHM,Cambodia,4/4/2020,114,0,,,
KHM,Cambodia,4/5/2020,114,0,,,
KHM,Cambodia,4/6/2020,114,0,,,
KHM,Cambodia,4/7/2020,115,1,,,
KHM,Cambodia,4/8/2020,117,2,,,
KHM,Cambodia,4/9/2020,119,2,,,
KHM,Cambodia,4/10/2020,119,0,,,
KHM,Cambodia,4/11/2020,120,1,,,
KHM,Cambodia,4/12/2020,122,2,,,
KHM,Cambodia,4/13/2020,122,0,,,
KHM,Cambodia,4/14/2020,122,0,,,
KHM,Cambodia,4/15/2020,122,0,,,
KHM,Cambodia,4/16/2020,122,0,,,
KHM,Cambodia,4/17/2020,122,0,,,
KHM,Cambodia,4/18/2020,122,0,,,
KHM,Cambodia,4/19/2020,122,0,,,
KHM,Cambodia,4/20/2020,122,0,,,
KHM,Cambodia,4/21/2020,122,0,,,
KHM,Cambodia,4/22/2020,122,0,,,
KHM,Cambodia,4/23/2020,122,0,,,
KHM,Cambodia,4/24/2020,122,0,,,
KHM,Cambodia,4/25/2020,122,0,,,
KHM,Cambodia,4/26/2020,122,0,,,
KHM,Cambodia,4/27/2020,122,0,,,
KHM,Cambodia,4/28/2020,122,0,,,
KHM,Cambodia,4/29/2020,122,0,,,
KHM,Cambodia,4/30/2020,122,0,,,
KHM,Cambodia,5/1/2020,122,0,,,
KHM,Cambodia,5/2/2020,122,0,,,
KHM,Cambodia,5/3/2020,122,0,,,
KHM,Cambodia,5/4/2020,122,0,,,
KHM,Cambodia,5/5/2020,122,0,,,
KHM,Cambodia,5/6/2020,122,0,,,
KHM,Cambodia,5/7/2020,122,0,,,
KHM,Cambodia,5/8/2020,122,0,,,
KHM,Cambodia,5/9/2020,122,0,,,
KHM,Cambodia,5/10/2020,122,0,,,
KHM,Cambodia,5/11/2020,122,0,,,
KHM,Cambodia,5/12/2020,122,0,,,
KHM,Cambodia,5/13/2020,122,0,,,
KHM,Cambodia,5/14/2020,122,0,,,
KHM,Cambodia,5/15/2020,122,0,,,
KHM,Cambodia,5/16/2020,122,0,,,
KHM,Cambodia,5/17/2020,122,0,,,
KHM,Cambodia,5/18/2020,122,0,,,
KHM,Cambodia,5/19/2020,122,0,,,
KHM,Cambodia,5/20/2020,122,0,,,
KHM,Cambodia,5/21/2020,123,1,,,
KHM,Cambodia,5/22/2020,123,0,,,
KHM,Cambodia,5/23/2020,124,1,,,
KHM,Cambodia,5/24/2020,124,0,,,
KHM,Cambodia,5/25/2020,124,0,,,
KHM,Cambodia,5/26/2020,124,0,,,
KHM,Cambodia,5/27/2020,124,0,,,
KHM,Cambodia,5/28/2020,124,0,,,
KHM,Cambodia,5/29/2020,124,0,,,
KHM,Cambodia,5/30/2020,125,1,,,
KHM,Cambodia,5/31/2020,125,0,,,
KHM,Cambodia,6/1/2020,125,0,,,
KHM,Cambodia,6/2/2020,125,0,,,
KHM,Cambodia,6/3/2020,125,0,,,
KHM,Cambodia,6/4/2020,125,0,,,
KHM,Cambodia,6/5/2020,125,0,,,
KHM,Cambodia,6/6/2020,125,0,,,
KHM,Cambodia,6/7/2020,126,1,,,
KHM,Cambodia,6/8/2020,126,0,,,
KHM,Cambodia,6/9/2020,126,0,,,
KHM,Cambodia,6/10/2020,126,0,,,
KHM,Cambodia,6/11/2020,126,0,,,
KHM,Cambodia,6/12/2020,126,0,,,
KHM,Cambodia,6/13/2020,128,2,,,
KHM,Cambodia,6/14/2020,128,0,,,
KHM,Cambodia,6/15/2020,128,0,,,
KHM,Cambodia,6/16/2020,128,0,,,
KHM,Cambodia,6/17/2020,128,0,,,
KHM,Cambodia,6/18/2020,129,1,,,
KHM,Cambodia,6/19/2020,129,0,,,
KHM,Cambodia,6/20/2020,129,0,,,
KHM,Cambodia,6/21/2020,129,0,,,
KHM,Cambodia,6/22/2020,130,1,,,
KHM,Cambodia,6/23/2020,130,0,,,
KHM,Cambodia,6/24/2020,130,0,,,
KHM,Cambodia,6/25/2020,130,0,,,
KHM,Cambodia,6/26/2020,139,9,,,
KHM,Cambodia,6/27/2020,141,2,,,
KHM,Cambodia,6/28/2020,141,0,,,
KHM,Cambodia,6/29/2020,141,0,,,
KHM,Cambodia,6/30/2020,141,0,,,
KHM,Cambodia,7/1/2020,141,0,,,
KHM,Cambodia,7/2/2020,141,0,,,
KHM,Cambodia,7/3/2020,141,0,,,
KHM,Cambodia,7/4/2020,141,0,,,
KHM,Cambodia,7/5/2020,141,0,,,
KHM,Cambodia,7/6/2020,141,0,,,
KHM,Cambodia,7/7/2020,141,0,,,
KHM,Cambodia,7/8/2020,141,0,,,
KHM,Cambodia,7/9/2020,141,0,,,
KHM,Cambodia,7/10/2020,141,0,,,
KHM,Cambodia,7/11/2020,156,15,,,
KHM,Cambodia,7/12/2020,156,0,,,
KHM,Cambodia,7/13/2020,165,9,,,
KHM,Cambodia,7/14/2020,165,0,,,
KHM,Cambodia,7/15/2020,166,1,,,
KHM,Cambodia,7/16/2020,171,5,,,
KHM,Cambodia,7/17/2020,171,0,,,
KHM,Cambodia,7/18/2020,171,0,,,
KHM,Cambodia,7/19/2020,171,0,,,
KHM,Cambodia,7/20/2020,171,0,,,
KHM,Cambodia,7/21/2020,197,26,,,
KHM,Cambodia,7/22/2020,198,1,,,
KHM,Cambodia,7/23/2020,202,4,,,
KHM,Cambodia,7/24/2020,202,0,,,
KHM,Cambodia,7/25/2020,225,23,,,
KHM,Cambodia,7/26/2020,225,0,,,
KHM,Cambodia,7/27/2020,226,1,,,
KHM,Cambodia,7/28/2020,226,0,,,
KHM,Cambodia,7/29/2020,226,0,,,
KHM,Cambodia,7/30/2020,234,8,,,
KHM,Cambodia,7/31/2020,239,5,,,
KHM,Cambodia,8/1/2020,240,1,,,
KHM,Cambodia,8/2/2020,240,0,,,
KHM,Cambodia,8/3/2020,240,0,,,
KHM,Cambodia,8/4/2020,243,3,,,
KHM,Cambodia,8/5/2020,243,0,,,
KHM,Cambodia,8/6/2020,243,0,,,
KHM,Cambodia,8/7/2020,246,3,,,
KHM,Cambodia,8/8/2020,248,2,,,
KHM,Cambodia,8/9/2020,251,3,,,
KHM,Cambodia,8/10/2020,251,0,,,
KHM,Cambodia,8/11/2020,268,17,,,
KHM,Cambodia,8/12/2020,272,4,,,
KHM,Cambodia,8/13/2020,273,1,,,
KHM,Cambodia,8/14/2020,273,0,,,
KHM,Cambodia,8/15/2020,273,0,,,
KHM,Cambodia,8/16/2020,273,0,,,
KHM,Cambodia,8/17/2020,273,0,,,
KHM,Cambodia,8/18/2020,273,0,,,
KHM,Cambodia,8/19/2020,273,0,,,
KHM,Cambodia,8/20/2020,273,0,,,
KHM,Cambodia,8/21/2020,273,0,,,
KHM,Cambodia,8/22/2020,273,0,,,
KHM,Cambodia,8/23/2020,273,0,,,
KHM,Cambodia,8/24/2020,273,0,,,
KHM,Cambodia,8/25/2020,273,0,,,
KHM,Cambodia,8/26/2020,273,0,,,
KHM,Cambodia,8/27/2020,273,0,,,
KHM,Cambodia,8/28/2020,273,0,,,
KHM,Cambodia,8/29/2020,273,0,,,
KHM,Cambodia,8/30/2020,273,0,,,
KHM,Cambodia,8/31/2020,274,1,,,
KHM,Cambodia,9/1/2020,274,0,,,
KHM,Cambodia,9/2/2020,274,0,,,
KHM,Cambodia,9/3/2020,274,0,,,
KHM,Cambodia,9/4/2020,274,0,,,
KHM,Cambodia,9/5/2020,274,0,,,
KHM,Cambodia,9/6/2020,274,0,,,
KHM,Cambodia,9/7/2020,274,0,,,
KHM,Cambodia,9/8/2020,274,0,,,
KHM,Cambodia,9/9/2020,274,0,,,
KHM,Cambodia,9/10/2020,274,0,,,
KHM,Cambodia,9/11/2020,274,0,,,
KHM,Cambodia,9/12/2020,275,1,,,
KHM,Cambodia,9/13/2020,275,0,,,
KHM,Cambodia,9/14/2020,275,0,,,
KHM,Cambodia,9/15/2020,275,0,,,
KHM,Cambodia,9/16/2020,275,0,,,
KHM,Cambodia,9/17/2020,275,0,,,
KHM,Cambodia,9/18/2020,275,0,,,
KHM,Cambodia,9/19/2020,275,0,,,
KHM,Cambodia,9/20/2020,275,0,,,
KHM,Cambodia,9/21/2020,275,0,,,
KHM,Cambodia,9/22/2020,275,0,,,
KHM,Cambodia,9/23/2020,275,0,,,
KHM,Cambodia,9/24/2020,275,0,,,
KHM,Cambodia,9/25/2020,275,0,,,
KHM,Cambodia,9/26/2020,276,1,,,
KHM,Cambodia,9/27/2020,276,0,,,
KHM,Cambodia,9/28/2020,277,1,,,
KHM,Cambodia,9/29/2020,277,0,,,
KHM,Cambodia,9/30/2020,277,0,,,
KHM,Cambodia,10/1/2020,278,1,,,
KHM,Cambodia,10/2/2020,278,0,,,
KHM,Cambodia,10/3/2020,278,0,,,
KHM,Cambodia,10/4/2020,278,0,,,
KHM,Cambodia,10/5/2020,280,2,,,
KHM,Cambodia,10/6/2020,280,0,,,
KHM,Cambodia,10/7/2020,281,1,,,
KHM,Cambodia,10/8/2020,281,0,,,
KHM,Cambodia,10/9/2020,283,2,,,
KHM,Cambodia,10/10/2020,283,0,,,
KHM,Cambodia,10/11/2020,283,0,,,
KHM,Cambodia,10/12/2020,283,0,,,
KHM,Cambodia,10/13/2020,283,0,,,
KHM,Cambodia,10/14/2020,283,0,,,
KHM,Cambodia,10/15/2020,283,0,,,
KHM,Cambodia,10/16/2020,283,0,,,
KHM,Cambodia,10/17/2020,283,0,,,
KHM,Cambodia,10/18/2020,283,0,,,
KHM,Cambodia,10/19/2020,285,2,,,
KHM,Cambodia,10/20/2020,286,1,,,
KHM,Cambodia,10/21/2020,286,0,,,
KHM,Cambodia,10/22/2020,286,0,,,
KHM,Cambodia,10/23/2020,287,1,,,
KHM,Cambodia,10/24/2020,287,0,,,
KHM,Cambodia,10/25/2020,287,0,,,
KHM,Cambodia,10/26/2020,288,1,,,
KHM,Cambodia,10/27/2020,290,2,,,
KHM,Cambodia,10/28/2020,290,0,,,
KHM,Cambodia,10/29/2020,291,1,,,
KHM,Cambodia,10/30/2020,291,0,,,
KHM,Cambodia,10/31/2020,291,0,,,
KHM,Cambodia,11/1/2020,292,1,,,
KHM,Cambodia,11/2/2020,292,0,,,
KHM,Cambodia,11/3/2020,292,0,,,
KHM,Cambodia,11/4/2020,292,0,,,
KHM,Cambodia,11/5/2020,292,0,,,
KHM,Cambodia,11/6/2020,294,2,,,
KHM,Cambodia,11/7/2020,295,1,,,
KHM,Cambodia,11/8/2020,297,2,,,
KHM,Cambodia,11/9/2020,300,3,,,
KHM,Cambodia,11/10/2020,300,0,,,
KHM,Cambodia,11/11/2020,301,1,,,
KHM,Cambodia,11/12/2020,301,0,,,
KHM,Cambodia,11/13/2020,302,1,,,
KHM,Cambodia,11/14/2020,302,0,,,
KHM,Cambodia,11/15/2020,302,0,,,
KHM,Cambodia,11/16/2020,303,1,,,
KHM,Cambodia,11/17/2020,304,1,,,
KHM,Cambodia,11/18/2020,304,0,,,
KHM,Cambodia,11/19/2020,304,0,,,
KHM,Cambodia,11/20/2020,305,1,,,
KHM,Cambodia,11/21/2020,306,1,,,
KHM,Cambodia,11/22/2020,306,0,,,
KHM,Cambodia,11/23/2020,306,0,,,
KHM,Cambodia,11/24/2020,307,1,,,
KHM,Cambodia,11/25/2020,307,0,,,
KHM,Cambodia,11/26/2020,307,0,,,
KHM,Cambodia,11/27/2020,308,1,,,
KHM,Cambodia,11/28/2020,315,7,,,
KHM,Cambodia,11/29/2020,323,8,,,
KHM,Cambodia,11/30/2020,326,3,,,
KHM,Cambodia,12/1/2020,329,3,,,
KHM,Cambodia,12/2/2020,331,2,,,
KHM,Cambodia,12/3/2020,335,4,,,
KHM,Cambodia,12/4/2020,345,10,,,
KHM,Cambodia,12/5/2020,346,1,,,
KHM,Cambodia,12/6/2020,348,2,,,
KHM,Cambodia,12/7/2020,350,2,,,
KHM,Cambodia,12/8/2020,354,4,,,
KHM,Cambodia,12/9/2020,356,2,,,
KHM,Cambodia,12/10/2020,357,1,,,
KHM,Cambodia,12/11/2020,357,0,,,
KHM,Cambodia,12/12/2020,359,2,,,
KHM,Cambodia,12/13/2020,359,0,,,
KHM,Cambodia,12/14/2020,362,3,,,
KHM,Cambodia,12/15/2020,362,0,,,
KHM,Cambodia,12/16/2020,362,0,,,
KHM,Cambodia,12/17/2020,362,0,,,
KHM,Cambodia,12/18/2020,362,0,,,
KHM,Cambodia,12/19/2020,362,0,,,
KHM,Cambodia,12/20/2020,363,1,,,
KHM,Cambodia,12/21/2020,363,0,,,
KHM,Cambodia,12/22/2020,363,0,,,
KHM,Cambodia,12/23/2020,363,0,,,
KHM,Cambodia,12/24/2020,363,0,,,
KHM,Cambodia,12/25/2020,363,0,,,
KHM,Cambodia,12/26/2020,364,1,,,
KHM,Cambodia,12/27/2020,364,0,,,
KHM,Cambodia,12/28/2020,364,0,,,
KHM,Cambodia,12/29/2020,364,0,,,
KHM,Cambodia,12/30/2020,366,2,,,
KHM,Cambodia,12/31/2020,378,12,,,
KHM,Cambodia,1/1/2021,379,1,,,
KHM,Cambodia,1/2/2021,381,2,,,
KHM,Cambodia,1/3/2021,382,1,,,
KHM,Cambodia,1/4/2021,382,0,,,
KHM,Cambodia,1/5/2021,383,1,,,
KHM,Cambodia,1/6/2021,385,2,,,
KHM,Cambodia,1/7/2021,386,1,,,
KHM,Cambodia,1/8/2021,387,1,,,
KHM,Cambodia,1/9/2021,391,4,,,
KHM,Cambodia,1/10/2021,391,0,,,
KHM,Cambodia,1/11/2021,392,1,,,
KHM,Cambodia,1/12/2021,398,6,,,
KHM,Cambodia,1/13/2021,411,13,,,
KHM,Cambodia,1/14/2021,426,15,,,
KHM,Cambodia,1/15/2021,436,10,,,
KHM,Cambodia,1/16/2021,439,3,,,
KHM,Cambodia,1/17/2021,439,0,,,
KHM,Cambodia,1/18/2021,441,2,,,
KHM,Cambodia,1/19/2021,448,7,,,
KHM,Cambodia,1/20/2021,453,5,,,
KHM,Cambodia,1/21/2021,456,3,,,
KHM,Cambodia,1/22/2021,456,0,,,
KHM,Cambodia,1/23/2021,458,2,,,
KHM,Cambodia,1/24/2021,458,0,,,
KHM,Cambodia,1/25/2021,460,2,,,
KHM,Cambodia,1/26/2021,460,0,,,
KHM,Cambodia,1/27/2021,460,0,,,
KHM,Cambodia,1/28/2021,463,3,,,
KHM,Cambodia,1/29/2021,463,0,,,
KHM,Cambodia,1/30/2021,465,2,,,
KHM,Cambodia,1/31/2021,466,1,,,
KHM,Cambodia,2/1/2021,466,0,,,
KHM,Cambodia,2/2/2021,466,0,,,
KHM,Cambodia,2/3/2021,467,1,,,
KHM,Cambodia,2/4/2021,470,3,,,
KHM,Cambodia,2/5/2021,472,2,,,
KHM,Cambodia,2/6/2021,474,2,,,
KHM,Cambodia,2/7/2021,474,0,,,
KHM,Cambodia,2/8/2021,476,2,,,
KHM,Cambodia,2/9/2021,476,0,,,
KHM,Cambodia,2/10/2021,478,2,,,
KHM,Cambodia,2/11/2021,479,1,,,
KHM,Cambodia,2/12/2021,479,0,,,
KHM,Cambodia,2/13/2021,479,0,,,
KHM,Cambodia,2/14/2021,479,0,,,
KHM,Cambodia,2/15/2021,479,0,,,
KHM,Cambodia,2/16/2021,479,0,,,
KHM,Cambodia,2/17/2021,483,4,,,
KHM,Cambodia,2/18/2021,484,1,,,
KHM,Cambodia,2/19/2021,484,0,,,
KHM,Cambodia,2/20/2021,533,49,,,
KHM,Cambodia,2/21/2021,568,35,,,
KHM,Cambodia,2/22/2021,593,25,,,
KHM,Cambodia,2/23/2021,633,40,,,
KHM,Cambodia,2/24/2021,697,64,,,
KHM,Cambodia,2/25/2021,741,44,,,
KHM,Cambodia,2/26/2021,767,26,,,
KHM,Cambodia,2/27/2021,805,38,,,
KHM,Cambodia,2/28/2021,820,15,,,
KHM,Cambodia,3/1/2021,844,24,,,
KHM,Cambodia,3/2/2021,878,34,,,
KHM,Cambodia,3/3/2021,909,31,,,
KHM,Cambodia,3/4/2021,932,23,,,
KHM,Cambodia,3/5/2021,953,21,,,
KHM,Cambodia,3/6/2021,987,34,,,
KHM,Cambodia,3/7/2021,1011,24,,,
KHM,Cambodia,3/8/2021,1011,0,,,
KHM,Cambodia,3/9/2021,1124,113,,,
KHM,Cambodia,3/10/2021,1163,39,,,
KHM,Cambodia,3/11/2021,1225,62,1,1,
KHM,Cambodia,3/12/2021,1264,39,1,0,
KHM,Cambodia,3/13/2021,1305,41,1,0,
KHM,Cambodia,3/14/2021,1325,20,1,0,
KHM,Cambodia,3/15/2021,1325,0,1,0,
KHM,Cambodia,3/16/2021,1505,180,1,0,
KHM,Cambodia,3/17/2021,1541,36,1,0,
KHM,Cambodia,3/18/2021,1578,37,1,0,
KHM,Cambodia,3/19/2021,1578,0,2,1,
KHM,Cambodia,3/20/2021,1578,0,2,0,
KHM,Cambodia,3/21/2021,1753,175,3,1,
KHM,Cambodia,3/22/2021,1788,35,4,1,
KHM,Cambodia,3/23/2021,1817,29,5,1,
KHM,Cambodia,3/24/2021,1872,55,5,0,
KHM,Cambodia,3/25/2021,1872,0,5,0,
KHM,Cambodia,3/26/2021,1968,96,8,3,
KHM,Cambodia,3/27/2021,2147,179,8,0,
KHM,Cambodia,3/28/2021,2233,86,10,2,
KHM,Cambodia,3/29/2021,2378,145,11,1,
KHM,Cambodia,3/30/2021,2440,62,11,0,
KHM,Cambodia,3/31/2021,2440,0,11,0,
KHM,Cambodia,4/1/2021,2477,37,14,3,
KHM,Cambodia,4/2/2021,2546,69,16,2,
KHM,Cambodia,4/3/2021,2689,143,19,3,
KHM,Cambodia,4/4/2021,2689,0,19,0,
KHM,Cambodia,4/5/2021,2752,63,21,2,
KHM,Cambodia,4/6/2021,2915,163,22,1,
KHM,Cambodia,4/7/2021,2915,0,22,0,
KHM,Cambodia,4/8/2021,3028,113,24,2,
KHM,Cambodia,4/9/2021,3604,576,24,0,
KHM,Cambodia,4/10/2021,4081,477,26,2,
KHM,Cambodia,4/11/2021,4515,434,30,4,
KHM,Cambodia,4/12/2021,4515,0,30,0,
KHM,Cambodia,4/13/2021,4696,181,33,3,
KHM,Cambodia,4/14/2021,4874,178,35,2,
KHM,Cambodia,4/15/2021,5218,344,36,1,
KHM,Cambodia,4/16/2021,5480,262,38,2,
KHM,Cambodia,4/17/2021,5771,291,39,1,
KHM,Cambodia,4/18/2021,6389,618,43,4,
KHM,Cambodia,4/19/2021,7013,624,45,2,
KHM,Cambodia,4/20/2021,7444,431,49,4,
KHM,Cambodia,4/21/2021,7747,303,54,5,
KHM,Cambodia,4/22/2021,8193,446,59,5,
KHM,Cambodia,4/23/2021,8848,655,61,2,
KHM,Cambodia,4/24/2021,9359,511,71,10,
KHM,Cambodia,4/25/2021,9975,616,74,3,
KHM,Cambodia,4/26/2021,10555,580,79,5,
KHM,Cambodia,4/27/2021,11063,508,82,3,
CHN,China,1/22/2020,548,17,,,
CHN,China,1/23/2020,643,95,18,1,
CHN,China,1/24/2020,920,277,26,8,
CHN,China,1/25/2020,1406,486,42,16,
CHN,China,1/26/2020,2075,669,56,14,
CHN,China,1/27/2020,2877,802,82,26,
CHN,China,1/28/2020,5509,2632,131,49,
CHN,China,1/29/2020,6087,578,133,2,
CHN,China,1/30/2020,8141,2054,171,38,
CHN,China,1/31/2020,9802,1661,213,42,
CHN,China,2/1/2020,11891,2089,259,46,
CHN,China,2/2/2020,16630,4739,361,102,
CHN,China,2/3/2020,19716,3086,425,64,
CHN,China,2/4/2020,23707,3991,491,66,
CHN,China,2/5/2020,27440,3733,563,72,
CHN,China,2/6/2020,30587,3147,633,70,
CHN,China,2/7/2020,34110,3523,718,85,
CHN,China,2/8/2020,36814,2704,805,87,
CHN,China,2/9/2020,39829,3015,905,100,
CHN,China,2/10/2020,42354,2525,1012,107,
CHN,China,2/11/2020,44386,2032,1112,100,
CHN,China,2/12/2020,44759,373,1117,5,
CHN,China,2/13/2020,59895,15136,1369,252,
CHN,China,2/14/2020,66358,6463,1521,152,
CHN,China,2/15/2020,68413,2055,1663,142,
CHN,China,2/16/2020,70513,2100,1766,103,
CHN,China,2/17/2020,72434,1921,1864,98,
CHN,China,2/18/2020,74211,1777,2003,139,
CHN,China,2/19/2020,74619,408,2116,113,
CHN,China,2/20/2020,75077,458,2238,122,
CHN,China,2/21/2020,75550,473,2238,0,
CHN,China,2/22/2020,77001,1451,2443,205,
CHN,China,2/23/2020,77022,21,2445,2,
CHN,China,2/24/2020,77241,219,2595,150,
CHN,China,2/25/2020,77754,513,2665,70,
CHN,China,2/26/2020,78166,412,2717,52,
CHN,China,2/27/2020,78600,434,2746,29,
CHN,China,2/28/2020,78928,328,2790,44,
CHN,China,2/29/2020,79356,428,2837,47,
CHN,China,3/1/2020,79932,576,2872,35,
CHN,China,3/2/2020,80136,204,2914,42,
CHN,China,3/3/2020,80261,125,2947,33,
CHN,China,3/4/2020,80386,125,2983,36,
CHN,China,3/5/2020,80537,151,3015,32,
CHN,China,3/6/2020,80690,153,3044,29,
CHN,China,3/7/2020,80770,80,3072,28,
CHN,China,3/8/2020,80823,53,3100,28,
CHN,China,3/9/2020,80860,37,3123,23,
CHN,China,3/10/2020,80887,27,3139,16,
CHN,China,3/11/2020,80921,34,3161,22,
CHN,China,3/12/2020,80932,11,3172,11,
CHN,China,3/13/2020,80945,13,3180,8,
CHN,China,3/14/2020,80977,32,3193,13,
CHN,China,3/15/2020,81003,26,3203,10,
CHN,China,3/16/2020,81033,30,3217,14,
CHN,China,3/17/2020,81058,25,3230,13,
CHN,China,3/18/2020,81102,44,3241,11,
CHN,China,3/19/2020,81156,54,3249,8,
CHN,China,3/20/2020,81250,94,3253,4,
CHN,China,3/21/2020,81305,55,3259,6,
CHN,China,3/22/2020,81435,130,3274,15,
CHN,China,3/23/2020,81498,63,3274,0,
CHN,China,3/24/2020,81591,93,3281,7,
CHN,China,3/25/2020,81661,70,3285,4,
CHN,China,3/26/2020,81782,121,3291,6,
CHN,China,3/27/2020,81897,115,3296,5,
CHN,China,3/28/2020,81999,102,3299,3,
CHN,China,3/29/2020,82122,123,3304,5,
CHN,China,3/30/2020,82198,76,3308,4,
CHN,China,3/31/2020,82279,81,3309,1,
CHN,China,4/1/2020,82361,82,3316,7,
CHN,China,4/2/2020,82432,71,3322,6,
CHN,China,4/3/2020,82511,79,3326,4,
CHN,China,4/4/2020,82543,32,3330,4,
CHN,China,4/5/2020,82602,59,3333,3,
CHN,China,4/6/2020,82665,63,3335,2,
CHN,China,4/7/2020,82718,53,3335,0,
CHN,China,4/8/2020,82809,91,3337,2,
CHN,China,4/9/2020,82883,74,3339,2,
CHN,China,4/10/2020,82941,58,3340,1,
CHN,China,4/11/2020,83014,73,3343,3,
CHN,China,4/12/2020,83134,120,3343,0,
CHN,China,4/13/2020,83213,79,3345,2,
CHN,China,4/14/2020,83306,93,3345,0,
CHN,China,4/15/2020,83356,50,3346,1,
CHN,China,4/16/2020,83403,47,3346,0,
CHN,China,4/17/2020,83760,357,4636,1290,
CHN,China,4/18/2020,83787,27,4636,0,
CHN,China,4/19/2020,83805,18,4636,0,
CHN,China,4/20/2020,83817,12,4636,0,
CHN,China,4/21/2020,83853,36,4636,0,
CHN,China,4/22/2020,83868,15,4636,0,
CHN,China,4/23/2020,83884,16,4636,0,
CHN,China,4/24/2020,83899,15,4636,0,
CHN,China,4/25/2020,83909,10,4636,0,
CHN,China,4/26/2020,83912,3,4637,1,
CHN,China,4/27/2020,83918,6,4637,0,
CHN,China,4/28/2020,83940,22,4637,0,
CHN,China,4/29/2020,83944,4,4637,0,
CHN,China,4/30/2020,83956,12,4637,0,
CHN,China,5/1/2020,83959,3,4637,0,
CHN,China,5/2/2020,83959,0,4637,0,
CHN,China,5/3/2020,83964,5,4637,0,
CHN,China,5/4/2020,83966,2,4637,0,
CHN,China,5/5/2020,83968,2,4637,0,
CHN,China,5/6/2020,83970,2,4637,0,
CHN,China,5/7/2020,83975,5,4637,0,
CHN,China,5/8/2020,83976,1,4637,0,
CHN,China,5/9/2020,83990,14,4637,0,
CHN,China,5/10/2020,84010,20,4637,0,
CHN,China,5/11/2020,84011,1,4637,0,
CHN,China,5/12/2020,84018,7,4637,0,
CHN,China,5/13/2020,84024,6,4637,0,
CHN,China,5/14/2020,84029,5,4637,0,
CHN,China,5/15/2020,84038,9,4637,0,
CHN,China,5/16/2020,84044,6,4638,1,
CHN,China,5/17/2020,84054,10,4638,0,
CHN,China,5/18/2020,84063,9,4638,0,
